Sample_ID	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-AR-A1AY-01	22	27182045	34878193	5317	0.0157
TCGA-AR-A1AY-01	22	34880076	47612144	7375	0.053
TCGA-AR-A1AY-01	22	47612287	48940621	1119	0.0065
TCGA-AR-A1AY-01	X	3236359	9576577	1466	-0.0281
TCGA-AR-A1AY-01	X	9577444	9577485	2	-1.7809
TCGA-AR-A1AY-01	X	9579642	17176533	4209	0.0193
TCGA-AR-A1AY-01	X	17179200	17180603	9	-1.138
TCGA-AR-A1AY-01	X	17182119	136538474	49492	0.0107
TCGA-AR-A1AY-01	X	136539123	136539171	2	-1.731
TCGA-AR-A1AY-01	X	136543426	141151124	2104	-0.0091
TCGA-AR-A1AY-01	X	141151277	141153309	4	-1.554
TCGA-AR-A1AY-01	X	141154218	155677414	6559	-0.0091
TCGA-A2-A0YE-01	1	3301765	11178359	4512	-0.2728
TCGA-A2-A0YE-01	1	11179876	11885138	391	0.1119
TCGA-A2-A0YE-01	1	11887900	11993973	48	0.3648
TCGA-A2-A0YE-01	1	11995710	12774437	418	0.1393
TCGA-A2-A0YE-01	1	13468357	21971792	5143	-0.2523
TCGA-A2-A0YE-01	1	22108654	26852359	2354	0.1278
TCGA-A2-A0YE-01	1	26852737	33436909	3126	-0.2637
TCGA-A2-A0YE-01	1	33439008	33446046	12	-1.1982
TCGA-A2-A0YE-01	1	33452736	39302632	3364	-0.2529
TCGA-A2-A0YE-01	1	39305749	40770362	686	0.1048
TCGA-A2-A0YE-01	1	40771755	43046729	1391	-0.2457
TCGA-A2-A0YE-01	1	43047282	45555958	1369	0.1174
TCGA-A2-A0YE-01	1	45561065	51240030	2779	-0.2302
TCGA-A2-A0YE-01	1	51240327	51535451	120	0.168
TCGA-A2-A0YE-01	1	51537952	52896378	619	-0.2521
TCGA-A2-A0YE-01	1	52896665	54871277	1248	0.1411
TCGA-A2-A0YE-01	1	54871642	62000561	5320	-0.2183
TCGA-A2-A0YE-01	1	62002981	63447222	965	0.1686
TCGA-A2-A0YE-01	1	63447402	80789261	10507	-0.2315
TCGA-A2-A0YE-01	1	80789614	81093230	208	0.1671
TCGA-A2-A0YE-01	1	81238791	82015023	603	-0.2372
TCGA-A2-A0YE-01	1	82018906	83564951	889	0.1891
TCGA-A2-A0YE-01	1	83565872	86413855	1966	-0.2383
TCGA-A2-A0YE-01	1	86419937	87053627	321	0.1185
TCGA-A2-A0YE-01	1	87054363	91347805	2809	-0.2548
TCGA-A2-A0YE-01	1	91348162	92509936	632	0.1313
TCGA-A2-A0YE-01	1	92512085	110148002	9988	-0.2461
TCGA-A2-A0YE-01	1	110155423	114692112	2935	0.1295
TCGA-A2-A0YE-01	1	114693436	117441193	1865	-0.2342
TCGA-A2-A0YE-01	1	117441526	117875292	274	0.1226
TCGA-A2-A0YE-01	1	117878487	119393438	826	0.4324
TCGA-A2-A0YE-01	1	119399509	119684227	210	0.1411
TCGA-A2-A0YE-01	1	119685561	149906351	186	0.4415
TCGA-A2-A0YE-01	1	149907993	151768525	701	0.1792
TCGA-A2-A0YE-01	1	151770667	153584088	1076	0.2714
TCGA-A2-A0YE-01	1	153587321	156326249	1217	0.1949
TCGA-A2-A0YE-01	1	156328996	158215025	1187	0.2556
TCGA-A2-A0YE-01	1	158215454	162091419	2317	0.2046
TCGA-A2-A0YE-01	1	162091475	177204227	10244	0.245
TCGA-A2-A0YE-01	1	177204748	178591024	879	0.3021
TCGA-A2-A0YE-01	1	178592776	188565898	6544	0.2416
TCGA-A2-A0YE-01	1	188567311	188575056	5	0.9202
TCGA-A2-A0YE-01	1	188575309	193711060	2997	0.2399
TCGA-A2-A0YE-01	1	193711138	208041159	8636	0.2234
TCGA-A2-A0YE-01	1	208043487	208052012	8	-0.5454
TCGA-A2-A0YE-01	1	208053887	213849143	4056	0.238
TCGA-A2-A0YE-01	1	213849543	220948026	4888	0.2727
TCGA-A2-A0YE-01	1	220948057	231433333	6297	0.233
TCGA-A2-A0YE-01	1	231433945	234583834	2336	0.2635
TCGA-A2-A0YE-01	1	234584660	245258894	7207	0.2208
TCGA-A2-A0YE-01	1	245259275	245259486	2	-1.1815
TCGA-A2-A0YE-01	1	245259539	246880731	590	0.2614
TCGA-A2-A0YE-01	1	246884307	247650984	432	0.1842
TCGA-A2-A0YE-01	2	480597	2806620	845	0.1444
TCGA-A2-A0YE-01	2	2808765	78750043	45324	0.2178
TCGA-A2-A0YE-01	2	78752523	83553714	2451	0.1715
TCGA-A2-A0YE-01	2	83559198	86678003	1672	0.2174
TCGA-A2-A0YE-01	2	86679003	94867529	550	0.1631
TCGA-A2-A0YE-01	2	94885213	111966288	8403	0.425
TCGA-A2-A0YE-01	2	111968319	112251361	132	0.6069
TCGA-A2-A0YE-01	2	112251444	132660778	9872	0.4213
TCGA-A2-A0YE-01	2	132661061	174298167	24521	0.4379
TCGA-A2-A0YE-01	2	174298251	182064074	4777	0.4224
TCGA-A2-A0YE-01	2	182064206	209289928	14000	0.6049
TCGA-A2-A0YE-01	2	209290245	211605895	1384	0.5317
TCGA-A2-A0YE-01	2	211606746	212564465	550	0.4813
TCGA-A2-A0YE-01	2	212568780	213635736	645	0.3317
TCGA-A2-A0YE-01	2	213641881	213699614	26	0.7375
TCGA-A2-A0YE-01	2	213710751	214333017	360	0.4966
TCGA-A2-A0YE-01	2	214333304	214341845	10	0.8148
TCGA-A2-A0YE-01	2	214346642	214512439	96	0.3667
TCGA-A2-A0YE-01	2	214517106	214557340	45	0.6818
TCGA-A2-A0YE-01	2	214558706	214780411	138	0.3811
TCGA-A2-A0YE-01	2	214783270	214879373	44	0.2228
TCGA-A2-A0YE-01	2	214889607	224281317	6108	0.3283
TCGA-A2-A0YE-01	2	224282446	241537572	10244	0.2922
TCGA-A2-A0YE-01	3	2170634	3220106	485	-0.2719
TCGA-A2-A0YE-01	3	3220630	3220794	3	-1.3494
TCGA-A2-A0YE-01	3	3222372	45449880	25333	-0.2577
TCGA-A2-A0YE-01	3	45453836	50435248	2218	0.3623
TCGA-A2-A0YE-01	3	50438660	58882699	4978	-0.2605
TCGA-A2-A0YE-01	3	58883409	79333792	12768	-0.2404
TCGA-A2-A0YE-01	3	79339319	144901295	34026	-0.2661
TCGA-A2-A0YE-01	3	144905824	146128541	688	0.3508
TCGA-A2-A0YE-01	3	146128846	179088578	16694	0.3768
TCGA-A2-A0YE-01	3	179092077	179682721	452	0.3088
TCGA-A2-A0YE-01	3	179686885	185793700	2755	0.3604
TCGA-A2-A0YE-01	3	185793899	187300053	1140	0.317
TCGA-A2-A0YE-01	3	187300162	188196229	653	1.0274
TCGA-A2-A0YE-01	3	188199107	189512415	887	0.3816
TCGA-A2-A0YE-01	3	189514806	189514826	2	-2.1589
TCGA-A2-A0YE-01	3	189514852	197812401	4022	0.3545
TCGA-A2-A0YE-01	4	1059384	18534166	10864	-0.1173
TCGA-A2-A0YE-01	4	18537461	24037385	3499	-0.0801
TCGA-A2-A0YE-01	4	24041701	43868246	11874	-0.1147
TCGA-A2-A0YE-01	4	43868569	44102481	121	0.0281
TCGA-A2-A0YE-01	4	44104834	53869102	3229	-0.1097
TCGA-A2-A0YE-01	4	53870821	54249593	201	0.6381
TCGA-A2-A0YE-01	4	54254390	61448414	4547	0.8765
TCGA-A2-A0YE-01	4	61453335	61593802	90	1.5834
TCGA-A2-A0YE-01	4	61600427	63940182	1034	0.8907
TCGA-A2-A0YE-01	4	63940702	63945493	3	0.202
TCGA-A2-A0YE-01	4	63947800	64064186	50	-0.7247
TCGA-A2-A0YE-01	4	64064605	66938368	1701	-0.2833
TCGA-A2-A0YE-01	4	66938815	171503433	57993	-0.2577
TCGA-A2-A0YE-01	4	171506058	187842528	8223	-0.294
TCGA-A2-A0YE-01	5	914118	3728326	1717	1.3953
TCGA-A2-A0YE-01	5	3730198	3835572	97	0.7402
TCGA-A2-A0YE-01	5	3839994	3949095	92	1.1435
TCGA-A2-A0YE-01	5	3978788	4084957	90	0.689
TCGA-A2-A0YE-01	5	4087741	4089983	5	1.3703
TCGA-A2-A0YE-01	5	4092096	4307523	136	0.7242
TCGA-A2-A0YE-01	5	4307586	4357924	35	1.2728
TCGA-A2-A0YE-01	5	4358838	5676334	1157	0.7106
TCGA-A2-A0YE-01	5	5680888	6237655	455	0.9507
TCGA-A2-A0YE-01	5	6237774	13843376	5055	0.685
TCGA-A2-A0YE-01	5	13844032	15331010	1120	0.7336
TCGA-A2-A0YE-01	5	15331022	15332597	10	0.2774
TCGA-A2-A0YE-01	5	15332903	16790799	546	0.7379
TCGA-A2-A0YE-01	5	16792788	17815684	454	0.6959
TCGA-A2-A0YE-01	5	17833835	26622535	4507	0.5697
TCGA-A2-A0YE-01	5	26624305	26841667	145	1.3651
TCGA-A2-A0YE-01	5	26846784	31054493	2325	0.5814
TCGA-A2-A0YE-01	5	31059690	36054490	2968	0.6236
TCGA-A2-A0YE-01	5	36055896	39854505	2356	0.5965
TCGA-A2-A0YE-01	5	39855926	40928901	646	0.5344
TCGA-A2-A0YE-01	5	40929038	44288787	1755	0.6022
TCGA-A2-A0YE-01	5	44293306	44435901	77	1.6476
TCGA-A2-A0YE-01	5	44439391	44985349	239	1.404
TCGA-A2-A0YE-01	5	45004945	45009304	2	0.0763
TCGA-A2-A0YE-01	5	45017755	45298183	117	1.4176
TCGA-A2-A0YE-01	5	45298509	45310953	8	1.874
TCGA-A2-A0YE-01	5	45353165	45383300	12	1.0918
TCGA-A2-A0YE-01	5	50828231	174522632	71858	-0.2676
TCGA-A2-A0YE-01	5	174522673	180934240	3049	-0.3211
TCGA-A2-A0YE-01	6	1011760	1577214	486	0.143
TCGA-A2-A0YE-01	6	1577797	1660456	63	-0.0323
TCGA-A2-A0YE-01	6	1663397	1732536	63	0.0891
TCGA-A2-A0YE-01	6	1741157	2687817	668	0.1711
TCGA-A2-A0YE-01	6	2688032	3345051	491	0.0703
TCGA-A2-A0YE-01	6	3347880	12890654	6797	0.1158
TCGA-A2-A0YE-01	6	12891069	18050570	3427	0.0875
TCGA-A2-A0YE-01	6	18053206	24321809	4550	0.4049
TCGA-A2-A0YE-01	6	24325581	24326057	2	-2.1738
TCGA-A2-A0YE-01	6	24328478	37369637	5240	0.3409
TCGA-A2-A0YE-01	6	37370334	38797614	964	0.3912
TCGA-A2-A0YE-01	6	38799742	40272198	1073	0.4476
TCGA-A2-A0YE-01	6	40272286	41591673	1026	0.3887
TCGA-A2-A0YE-01	6	41593442	44299247	1428	0.3439
TCGA-A2-A0YE-01	6	44300398	47647889	2051	0.4146
TCGA-A2-A0YE-01	6	47649918	54845053	4406	0.3814
TCGA-A2-A0YE-01	6	54845070	57220111	1349	0.4185
TCGA-A2-A0YE-01	6	57224546	70861789	5144	0.3663
TCGA-A2-A0YE-01	6	70861848	87346001	9213	0.3982
TCGA-A2-A0YE-01	6	87348703	87471611	87	0.945
TCGA-A2-A0YE-01	6	87484134	138160454	29491	0.3884
TCGA-A2-A0YE-01	6	138163792	138165846	5	-0.8285
TCGA-A2-A0YE-01	6	138167876	163180212	15644	0.3826
TCGA-A2-A0YE-01	6	163180316	170596889	3502	0.3508
TCGA-A2-A0YE-01	7	664936	902112	88	1.422
TCGA-A2-A0YE-01	7	1204095	5443784	1778	0.6732
TCGA-A2-A0YE-01	7	5443811	5709591	112	1.0392
TCGA-A2-A0YE-01	7	5999270	6152264	84	-0.1769
TCGA-A2-A0YE-01	7	6159441	12267112	3064	0.7132
TCGA-A2-A0YE-01	7	12268549	19900500	4296	0.3813
TCGA-A2-A0YE-01	7	19909147	24656489	3477	0.925
TCGA-A2-A0YE-01	7	24657142	25063637	296	1.2525
TCGA-A2-A0YE-01	7	25065373	26182832	791	0.924
TCGA-A2-A0YE-01	7	26188157	26198837	6	-0.8411
TCGA-A2-A0YE-01	7	26203488	28512846	1569	0.9352
TCGA-A2-A0YE-01	7	28516180	28633924	85	0.4087
TCGA-A2-A0YE-01	7	28637652	30205297	812	0.9199
TCGA-A2-A0YE-01	7	30206955	31033880	469	1.2637
TCGA-A2-A0YE-01	7	31034599	33025490	1396	0.9352
TCGA-A2-A0YE-01	7	33027518	36456834	2221	0.3684
TCGA-A2-A0YE-01	7	36458756	37318079	662	0.8997
TCGA-A2-A0YE-01	7	37325630	37722139	295	0.332
TCGA-A2-A0YE-01	7	37722275	43517144	3441	0.3894
TCGA-A2-A0YE-01	7	43517159	44426408	422	0.3259
TCGA-A2-A0YE-01	7	44427130	44603202	107	-0.8327
TCGA-A2-A0YE-01	7	44612198	45258867	347	0.3052
TCGA-A2-A0YE-01	7	45259964	48457970	2233	0.412
TCGA-A2-A0YE-01	7	48458007	50160277	1132	0.9288
TCGA-A2-A0YE-01	7	50162581	52708262	1955	1.2578
TCGA-A2-A0YE-01	7	52713779	53093470	269	0.8964
TCGA-A2-A0YE-01	7	53094902	53696714	342	1.2388
TCGA-A2-A0YE-01	7	53697035	55593810	1381	0.922
TCGA-A2-A0YE-01	7	55593813	55594494	3	-0.3543
TCGA-A2-A0YE-01	7	55594793	57864241	454	0.8804
TCGA-A2-A0YE-01	7	57876479	64364858	134	0.0196
TCGA-A2-A0YE-01	7	64365438	118762620	26772	0.0936
TCGA-A2-A0YE-01	7	118762757	121070919	1121	0.0452
TCGA-A2-A0YE-01	7	121070932	123521421	1478	0.0926
TCGA-A2-A0YE-01	7	123522123	123545353	10	-0.5246
TCGA-A2-A0YE-01	7	123545551	132279637	4625	0.0782
TCGA-A2-A0YE-01	7	132280284	135171225	1827	0.1221
TCGA-A2-A0YE-01	7	135171911	141847047	4019	0.089
TCGA-A2-A0YE-01	7	141847895	158592540	8358	0.0664
TCGA-A2-A0YE-01	8	667625	4356758	1916	0.0535
TCGA-A2-A0YE-01	8	4356831	9833699	2243	0.1054
TCGA-A2-A0YE-01	8	9834211	9834428	2	-1.1162
TCGA-A2-A0YE-01	8	9836593	29997851	13532	0.0973
TCGA-A2-A0YE-01	8	30002154	30002756	3	-0.9222
TCGA-A2-A0YE-01	8	30013775	31686035	996	0.0942
TCGA-A2-A0YE-01	8	31686083	39352527	4140	0.0739
TCGA-A2-A0YE-01	8	39538338	46635727	2282	0.3635
TCGA-A2-A0YE-01	8	46637164	51931851	2657	-0.2852
TCGA-A2-A0YE-01	8	51932516	82221710	17844	0.0689
TCGA-A2-A0YE-01	8	82222565	82415590	75	0.707
TCGA-A2-A0YE-01	8	82425527	94046786	6274	0.0792
TCGA-A2-A0YE-01	8	94046868	94047455	2	-2.3017
TCGA-A2-A0YE-01	8	94049867	114487396	11428	0.0788
TCGA-A2-A0YE-01	8	114488582	121605987	4527	0.1147
TCGA-A2-A0YE-01	8	121606227	127152743	3797	0.0755
TCGA-A2-A0YE-01	8	127154311	127396291	170	0.7489
TCGA-A2-A0YE-01	8	127396987	144182542	10313	0.0653
TCGA-A2-A0YE-01	9	789794	12540169	6348	-0.4614
TCGA-A2-A0YE-01	9	12540358	34155114	14438	-0.43
TCGA-A2-A0YE-01	9	34157464	124024454	40360	-0.4637
TCGA-A2-A0YE-01	9	124024727	138044505	7205	-0.5131
TCGA-A2-A0YE-01	10	366509	4904588	2990	0.0987
TCGA-A2-A0YE-01	10	4906729	5772261	481	0.1742
TCGA-A2-A0YE-01	10	5772375	8510233	2216	0.0829
TCGA-A2-A0YE-01	10	8515101	30397100	15528	0.1283
TCGA-A2-A0YE-01	10	30397107	33037362	1686	0.094
TCGA-A2-A0YE-01	10	33039324	37074249	2577	0.1484
TCGA-A2-A0YE-01	10	37074440	38770869	763	0.0895
TCGA-A2-A0YE-01	10	38770921	52033259	4410	-0.5096
TCGA-A2-A0YE-01	10	52033656	69014283	10002	-0.4764
TCGA-A2-A0YE-01	10	69014392	72659747	2422	-0.5265
TCGA-A2-A0YE-01	10	72663531	78709143	3729	-0.4778
TCGA-A2-A0YE-01	10	78709695	80588198	832	-0.539
TCGA-A2-A0YE-01	10	80588350	80588902	2	-2.1366
TCGA-A2-A0YE-01	10	80590306	87754956	4713	-0.4881
TCGA-A2-A0YE-01	10	87756061	87852267	57	-1.6561
TCGA-A2-A0YE-01	10	87855380	87872765	33	-1.1534
TCGA-A2-A0YE-01	10	87881541	87883103	8	-0.1552
TCGA-A2-A0YE-01	10	87883257	87897393	20	-1.0504
TCGA-A2-A0YE-01	10	87898118	87902349	10	-0.3293
TCGA-A2-A0YE-01	10	87902461	87957425	88	-1.0963
TCGA-A2-A0YE-01	10	87957572	89963588	1387	-0.4947
TCGA-A2-A0YE-01	10	89965249	91980672	1283	0.1104
TCGA-A2-A0YE-01	10	91981257	94444492	1274	-0.4863
TCGA-A2-A0YE-01	10	94447479	95105463	276	-0.402
TCGA-A2-A0YE-01	10	95105469	95116332	12	0.0149
TCGA-A2-A0YE-01	10	95122745	95207141	42	-0.3755
TCGA-A2-A0YE-01	10	95210026	104394020	5240	-0.4961
TCGA-A2-A0YE-01	10	104394135	109680987	3482	-1.7614
TCGA-A2-A0YE-01	10	109682016	133411599	15572	-0.5006
TCGA-A2-A0YE-01	11	456012	9872227	5072	0.2334
TCGA-A2-A0YE-01	11	9874556	14428850	3600	0.2694
TCGA-A2-A0YE-01	11	14435308	14533722	37	-0.0197
TCGA-A2-A0YE-01	11	14535312	20591718	4180	0.2689
TCGA-A2-A0YE-01	11	20594917	25345628	3169	0.23
TCGA-A2-A0YE-01	11	25346213	28599847	2052	0.2648
TCGA-A2-A0YE-01	11	28600200	32098979	2153	0.2143
TCGA-A2-A0YE-01	11	32100457	32100474	2	-1.6712
TCGA-A2-A0YE-01	11	32104309	36839680	3355	0.2329
TCGA-A2-A0YE-01	11	36844796	36847052	3	-0.8331
TCGA-A2-A0YE-01	11	36847315	50101778	7016	0.2227
TCGA-A2-A0YE-01	11	56244856	56371991	69	0.5446
TCGA-A2-A0YE-01	11	56374033	59258842	1622	0.3678
TCGA-A2-A0YE-01	11	59259428	59497886	137	0.4395
TCGA-A2-A0YE-01	11	59506197	68884734	3668	0.3284
TCGA-A2-A0YE-01	11	68885097	71615907	1585	0.3855
TCGA-A2-A0YE-01	11	71623337	72978048	530	0.3135
TCGA-A2-A0YE-01	11	72978616	73011870	13	0.4774
TCGA-A2-A0YE-01	11	73012042	73170643	66	0.2715
TCGA-A2-A0YE-01	11	73171242	79638940	3801	0.753
TCGA-A2-A0YE-01	11	79642272	101547140	13817	-0.2512
TCGA-A2-A0YE-01	11	101553845	101553939	2	-1.6704
TCGA-A2-A0YE-01	11	101555808	105600702	2238	-0.2476
TCGA-A2-A0YE-01	11	105601026	133480909	18909	-0.275
TCGA-A2-A0YE-01	11	133485869	133486233	2	-1.9181
TCGA-A2-A0YE-01	11	133489290	134272740	410	-0.2792
TCGA-A2-A0YE-01	12	780472	3089592	987	0.6978
TCGA-A2-A0YE-01	12	3097735	3178641	71	0.9698
TCGA-A2-A0YE-01	12	3178712	7080568	2802	0.6935
TCGA-A2-A0YE-01	12	7080894	11877789	2242	0.2563
TCGA-A2-A0YE-01	12	11878531	23235706	7072	0.2915
TCGA-A2-A0YE-01	12	23235751	25623890	1527	0.2616
TCGA-A2-A0YE-01	12	25624233	29080919	2239	0.3147
TCGA-A2-A0YE-01	12	29081621	33368216	2776	0.275
TCGA-A2-A0YE-01	12	38827290	40385155	834	-0.2569
TCGA-A2-A0YE-01	12	40386092	42754856	1589	0.395
TCGA-A2-A0YE-01	12	42755790	42815339	49	0.5701
TCGA-A2-A0YE-01	12	42815499	44499588	619	-0.2208
TCGA-A2-A0YE-01	12	44499831	44502746	2	-1.8052
TCGA-A2-A0YE-01	12	44503748	45093867	348	-0.2368
TCGA-A2-A0YE-01	12	45096090	45360067	148	-1.7469
TCGA-A2-A0YE-01	12	45370396	57919857	6569	-0.2793
TCGA-A2-A0YE-01	12	57920062	119755361	38415	-0.2546
TCGA-A2-A0YE-01	12	119757887	132605822	5997	-0.2906
TCGA-A2-A0YE-01	13	18874255	30934587	7291	-0.2829
TCGA-A2-A0YE-01	13	30935607	106864175	44985	-0.2601
TCGA-A2-A0YE-01	13	106867428	114226675	4676	-0.3028
TCGA-A2-A0YE-01	14	20033191	70677631	28274	-0.4483
TCGA-A2-A0YE-01	14	70697920	105533894	21462	0.2542
TCGA-A2-A0YE-01	15	23437561	81118764	32863	-0.2917
TCGA-A2-A0YE-01	15	81127749	81234982	75	1.0797
TCGA-A2-A0YE-01	15	81242479	101344124	11815	0.5751
TCGA-A2-A0YE-01	16	603333	4899814	1576	0.5377
TCGA-A2-A0YE-01	16	4899945	13450853	5834	0.6007
TCGA-A2-A0YE-01	16	13450928	14496929	770	0.6606
TCGA-A2-A0YE-01	16	14499523	27195294	4518	0.5918
TCGA-A2-A0YE-01	16	27195602	31841585	1342	0.5416
TCGA-A2-A0YE-01	16	46470502	84008053	24654	-0.253
TCGA-A2-A0YE-01	16	84008711	89317317	2505	0.378
TCGA-A2-A0YE-01	17	1074619	2699545	686	-0.1177
TCGA-A2-A0YE-01	17	2700689	2766650	26	-2.6159
TCGA-A2-A0YE-01	17	2771792	21211303	8945	-0.0941
TCGA-A2-A0YE-01	17	21218392	21383126	61	0.4419
TCGA-A2-A0YE-01	17	21391421	28655332	804	-0.0781
TCGA-A2-A0YE-01	17	28656909	30264732	694	0.4475
TCGA-A2-A0YE-01	17	30266065	30467002	92	-0.1075
TCGA-A2-A0YE-01	17	30467288	31046082	154	0.4332
TCGA-A2-A0YE-01	17	31051803	39208740	3666	-0.0856
TCGA-A2-A0YE-01	17	39214442	39714286	230	0.4553
TCGA-A2-A0YE-01	17	39719656	51857853	5227	-0.1051
TCGA-A2-A0YE-01	17	51864367	52872660	709	0.4868
TCGA-A2-A0YE-01	17	53239515	62415271	5467	-0.0777
TCGA-A2-A0YE-01	17	62430026	62689122	90	0.4228
TCGA-A2-A0YE-01	17	62691038	65609071	1424	-0.0991
TCGA-A2-A0YE-01	17	65611833	66576598	536	0.5303
TCGA-A2-A0YE-01	17	66578246	67422101	597	-0.0889
TCGA-A2-A0YE-01	17	67423479	68066200	322	0.4793
TCGA-A2-A0YE-01	17	68178765	68666984	298	1.2571
TCGA-A2-A0YE-01	17	68667231	68676907	12	0.5177
TCGA-A2-A0YE-01	17	68677651	70381723	1144	-0.1002
TCGA-A2-A0YE-01	17	70385025	71090963	558	1.0231
TCGA-A2-A0YE-01	17	71095250	71782999	541	-0.0376
TCGA-A2-A0YE-01	17	71783541	72206502	328	1.0715
TCGA-A2-A0YE-01	17	72208779	72817531	506	-0.0408
TCGA-A2-A0YE-01	17	72830013	73163750	273	0.5123
TCGA-A2-A0YE-01	17	73167649	73181051	14	-0.1598
TCGA-A2-A0YE-01	17	73184288	73302717	60	0.9573
TCGA-A2-A0YE-01	17	73304051	73374873	34	1.2817
TCGA-A2-A0YE-01	17	73376783	73550577	119	1.0253
TCGA-A2-A0YE-01	17	73554632	73829384	213	0.5129
TCGA-A2-A0YE-01	17	74695492	75379878	302	-0.1253
TCGA-A2-A0YE-01	17	75380600	75806953	163	0.1722
TCGA-A2-A0YE-01	17	75815541	76594125	345	0.6308
TCGA-A2-A0YE-01	17	76597910	79101004	1147	0.1694
TCGA-A2-A0YE-01	17	79108241	80063345	410	0.6549
TCGA-A2-A0YE-01	17	80064056	82125680	720	0.1708
TCGA-A2-A0YE-01	17	82256888	82959812	350	1.0321
TCGA-A2-A0YE-01	18	326691	4084746	1775	-0.284
TCGA-A2-A0YE-01	18	4085788	7804317	2151	-0.2364
TCGA-A2-A0YE-01	18	7808989	13611534	3979	-0.2925
TCGA-A2-A0YE-01	18	13616944	62334381	26178	-0.2464
TCGA-A2-A0YE-01	18	62337813	71313511	5052	-0.2748
TCGA-A2-A0YE-01	18	71316644	71316921	2	-2.5062
TCGA-A2-A0YE-01	18	71319758	79349796	3781	-0.3066
TCGA-A2-A0YE-01	19	283868	4673369	993	-0.8439
TCGA-A2-A0YE-01	19	4673502	18566135	6213	0.0406
TCGA-A2-A0YE-01	19	18568345	18664267	33	0.3133
TCGA-A2-A0YE-01	19	18671567	21066852	485	0.035
TCGA-A2-A0YE-01	19	21069332	39773884	8713	0.0804
TCGA-A2-A0YE-01	19	39774098	58370362	7693	0.0516
TCGA-A2-A0YE-01	20	472817	5900562	3227	-0.309
TCGA-A2-A0YE-01	20	5900762	22565637	11668	-0.244
TCGA-A2-A0YE-01	20	22565815	26217263	2050	-0.2907
TCGA-A2-A0YE-01	20	26217295	31258575	7	0.4995
TCGA-A2-A0YE-01	20	31259783	32227858	456	0.7727
TCGA-A2-A0YE-01	20	32232773	36715427	2097	0.3577
TCGA-A2-A0YE-01	20	36726605	37209969	319	0.2748
TCGA-A2-A0YE-01	20	37210188	63588502	17708	0.3754
TCGA-A2-A0YE-01	21	13974127	14714560	470	0.232
TCGA-A2-A0YE-01	21	14715012	15335083	452	0.4482
TCGA-A2-A0YE-01	21	15339182	16281778	486	0.2707
TCGA-A2-A0YE-01	21	16284911	19268296	1917	0.3949
TCGA-A2-A0YE-01	21	19268404	19268424	2	-1.1993
TCGA-A2-A0YE-01	21	19268483	19381502	108	0.3297
TCGA-A2-A0YE-01	21	19383355	19577349	142	0.5079
TCGA-A2-A0YE-01	21	19584611	20252138	394	0.3413
TCGA-A2-A0YE-01	21	20253778	20421379	123	0.4765
TCGA-A2-A0YE-01	21	20422710	25252947	2906	0.3442
TCGA-A2-A0YE-01	21	25253628	28100805	2056	0.4012
TCGA-A2-A0YE-01	21	28104158	31997380	2520	0.5037
TCGA-A2-A0YE-01	21	31998324	35630278	2405	0.5979
TCGA-A2-A0YE-01	21	35633846	35641857	10	0.2173
TCGA-A2-A0YE-01	21	35643404	35654007	11	0.7408
TCGA-A2-A0YE-01	21	35655326	35759204	91	0.1573
TCGA-A2-A0YE-01	21	35759392	38825063	2110	0.4699
TCGA-A2-A0YE-01	21	38826219	41822377	2419	0.4986
TCGA-A2-A0YE-01	21	41834091	46262057	1975	0.4443
TCGA-A2-A0YE-01	22	16934932	17233805	170	-0.3147
TCGA-A2-A0YE-01	22	17236923	36110993	9141	-0.2602
TCGA-A2-A0YE-01	22	36113795	48940621	7742	-0.2976
TCGA-A2-A0YE-01	X	3236359	3255869	12	0.1724
TCGA-A2-A0YE-01	X	3255964	8998244	1025	0.3531
TCGA-A2-A0YE-01	X	9001142	120073060	46802	0.0014
TCGA-A2-A0YE-01	X	120086834	120267548	73	-1.3782
TCGA-A2-A0YE-01	X	120267907	147977972	13207	-0.0091
TCGA-A2-A0YE-01	X	147978607	150499563	1197	0.0399
TCGA-A2-A0YE-01	X	150499679	155677414	1628	-0.0273
TCGA-A7-A0DA-01	1	3301765	18583743	8489	-0.2044
TCGA-A7-A0DA-01	1	18587064	18587124	2	-1.7947
TCGA-A7-A0DA-01	1	18587340	19074197	310	-0.1976
TCGA-A7-A0DA-01	1	19074911	19075474	2	-1.8414
TCGA-A7-A0DA-01	1	19075896	35922218	8659	-0.2274
TCGA-A7-A0DA-01	1	35924412	36830441	476	0.0995
TCGA-A7-A0DA-01	1	36835562	36899323	55	-0.2089
TCGA-A7-A0DA-01	1	36899383	77751315	24726	0.1144
TCGA-A7-A0DA-01	1	77751992	84400725	3934	0.5612
TCGA-A7-A0DA-01	1	84401085	84411584	14	0.9779
TCGA-A7-A0DA-01	1	84412416	89239794	3171	0.5617
TCGA-A7-A0DA-01	1	89242655	91204795	1234	0.7407
TCGA-A7-A0DA-01	1	91207408	92913536	886	0.5412
TCGA-A7-A0DA-01	1	92915334	95625586	1750	0.7684
TCGA-A7-A0DA-01	1	95632390	99503603	2302	0.5539
TCGA-A7-A0DA-01	1	99505586	109067737	5239	0.3277
TCGA-A7-A0DA-01	1	109069836	119984772	6820	0.0909
TCGA-A7-A0DA-01	1	146716041	152778324	1262	0.6626
