logFC	AveExpr	t	P.Value	adj.P.Val	B
PLPP7	-0.792847982576816	1.71655284576567	-5.67370867184767	1.10918052161658e-07	9.4039858295112e-06	7.42116250484096
MMP28	-1.05134775967367	1.74456295128015	-5.66810027018124	1.13774527535444e-07	9.60367278461079e-06	7.39696375571768
COL6A3	-1.25124840119209	6.68455688319579	-5.66399407144033	1.15911513946019e-07	9.74114262596345e-06	7.37925482262682
CLDN5	-1.18494353379621	2.36875672386132	-5.6617124767782	1.17115880329495e-07	9.79937721831206e-06	7.36941792182394
POLD4	-0.747352275596649	3.48517342771676	-5.65593150792203	1.20222627710976e-07	9.94456174442387e-06	7.34450338877506
SEMA3G	-1.04618660407289	2.88759669041862	-5.65528568119602	1.20574678603974e-07	9.94456174442387e-06	7.34172089431299
FABP4	-2.60752788262306	4.29722053613262	-5.65470789998419	1.20890493201135e-07	9.94456174442387e-06	7.33923171485756
HLX	-0.749696652737504	2.28747582905464	-5.65464114546033	1.20927033372515e-07	9.94456174442387e-06	7.33894413394408
RHOJ	-0.922495330651175	3.21638175730921	-5.65170354930411	1.22545785413468e-07	1.00346145055875e-05	7.3262906887182
SNED1	-0.863279264981441	2.02481259453547	-5.64877145745053	1.24182682217982e-07	1.01253803148032e-05	7.3136645152933
STK10	-0.765438639783399	3.89753924995566	-5.62494593204468	1.38302882326519e-07	1.12289047807561e-05	7.21119941507646
CHST15	-0.894332394597182	4.13773429829123	-5.62335905056961	1.39297326634214e-07	1.12619243697813e-05	7.20438320113657
IL6	-1.1481734026916	2.19332901346742	-5.6220872802922	1.40099357309636e-07	1.12791755689493e-05	7.19892125982214
ABCA9	-0.583568380596306	0.830544981131144	-5.61825319916325	1.42544774473821e-07	1.14280352455769e-05	7.18245891309902
LIMA1	-0.905874511545681	4.99381640254713	-5.61539181393176	1.44397007794157e-07	1.1528296109766e-05	7.17017702573744
NOS3	-0.793647988030784	2.78822985912124	-5.61431571948297	1.45099671720548e-07	1.15363270117735e-05	7.16555900616752
MFAP5	-1.29343568473768	4.28481015024152	-5.60521475881663	1.51177944064044e-07	1.1969919777732e-05	7.12652198358607
ELFN1	-0.589666994423685	1.43455790999238	-5.59803912227657	1.56145624579919e-07	1.23123716566907e-05	7.09576783630778
MXRA8	-1.35832435395207	5.751393672284	-5.59534957970111	1.5804850740099e-07	1.24113420094687e-05	7.08424627571941
TBXA2R	-0.622920664448927	1.91129992445388	-5.59379304512442	1.59160134454367e-07	1.24476217807352e-05	7.07757972831219
TGFBR2	-0.965876588514903	5.76025885483464	-5.59009940417166	1.61828762917758e-07	1.26048818140941e-05	7.06176416635989
EMCN	-0.873191243142653	2.74685089952686	-5.58221660204	1.67671486099097e-07	1.30070985633392e-05	7.02803057079173
GLT8D2	-0.914805287334596	3.54218369658943	-5.58125517394685	1.6839808470292e-07	1.30107891169058e-05	7.02391804105366
GPX3	-1.23591524635509	5.71624093908067	-5.57211282831126	1.75463352038573e-07	1.35022220418116e-05	6.98483101893326
FPR1	-0.977974093510547	3.01177042404854	-5.56777546272646	1.7891607096977e-07	1.37128433434071e-05	6.96629952305172
CORO2B	-0.797260228383276	1.50965163779426	-5.56538844155584	1.80844537538533e-07	1.38054270269954e-05	6.95610432908596
CD36	-1.41150115975384	3.0883126848546	-5.56222738615327	1.83429706539954e-07	1.39472087579844e-05	6.94260689082847
MOCS1	-0.766398015924699	2.7463169252295	-5.55529958644571	1.89222634976072e-07	1.42826106530905e-05	6.91304065590165
FAM43A	-0.869954050651066	3.31730627237028	-5.55517125517773	1.89331616611085e-07	1.42826106530905e-05	6.91249316095869
PCSK5	-0.710926827505901	1.47759403661752	-5.54749967882706	1.95959378925105e-07	1.47246182728782e-05	6.87977697177067
CDKN1A	-1.10273545065496	6.03019723384146	-5.53203622535809	2.10016756144708e-07	1.57192619706592e-05	6.8139081081284
CLEC11A	-1.09480457487899	4.34046227037801	-5.51763689498096	2.23991953494365e-07	1.67000382136402e-05	6.75266439776657
TIMP3	-1.14297108420598	2.42670639515659	-5.50623395306686	2.35701342367823e-07	1.75049357407358e-05	6.70422849072786
FAM124B	-0.621539355664376	1.24782389329691	-5.50157413298593	2.40657016201598e-07	1.78039733105746e-05	6.68445131918196
AEBP1	-1.17823660972817	7.95063344236945	-5.50070669723414	2.41590720652213e-07	1.78043069169887e-05	6.68077079440503
FGF7	-1.06745130068936	2.20051189226281	-5.49764562991249	2.44914064722452e-07	1.79800704756587e-05	6.66778531251263
CAMK2N1	-1.45575921691962	4.66407540417581	-5.49406167290255	2.48861995408397e-07	1.81958488646746e-05	6.65258682863847
SORCS2	-1.00629641935562	1.75124428992973	-5.49319934076018	2.49821160856247e-07	1.81958488646746e-05	6.64893077037287
IFFO1	-0.778124820158655	2.60123172015623	-5.49241013356597	2.50702160653103e-07	1.81958488646746e-05	6.6455850257128
TGFB1I1	-0.931538267202888	3.69671745074475	-5.49116278033687	2.52100798464645e-07	1.82283147146455e-05	6.64029758091479
CERCAM	-0.890012749221875	4.95953186547997	-5.49018439134638	2.53203192873526e-07	1.82391969122167e-05	6.63615073073181
KLF2	-0.887438407164844	4.61884412261073	-5.47788004229583	2.67476366676898e-07	1.91951859996106e-05	6.58403499622699
ROR2	-0.909441019697985	3.02269649776215	-5.47282475160753	2.73566144371047e-07	1.95589585533344e-05	6.56264219113077
F2RL2	-1.4427469186964	2.92165200780238	-5.47036578395877	2.76577147682064e-07	1.9700723891212e-05	6.55224045686429
TGM2	-1.09803468114333	5.0426452011907	-5.46822188964655	2.79228789947259e-07	1.98159364599238e-05	6.54317368130732
TNS1	-0.935005552559017	4.36133632080517	-5.4653020146787	2.8288024101712e-07	2.00009900299964e-05	6.53082843304308
CCDC36	-0.240355566252714	0.40423197911126	-5.45935394526765	2.90463724886252e-07	2.04616743843584e-05	6.50569152796176
SULF1	-1.20019561422136	5.94821096500126	-5.45662366944634	2.94010955450434e-07	2.06200827650588e-05	6.49415841730178
GIMAP8	-0.905050800385847	3.26642319382004	-5.45597135537598	2.94864708398627e-07	2.06200827650588e-05	6.49140342586665
PCDHGB7	-0.690726703822971	1.29327513654427	-5.44851246812188	3.04801056139244e-07	2.12374292243057e-05	6.45991477721646
C10orf55	-0.523713760628101	0.958349058576839	-5.44585473095853	3.08420120944027e-07	2.1373537692498e-05	6.44870072040019
CAPZB	-0.410941742303671	7.91979028245248	-5.4454423371889	3.08985436084857e-07	2.1373537692498e-05	6.44696094515442
HYAL2	-0.598729721874975	5.14674414957687	-5.44346790033327	3.11706097638363e-07	2.14841745929809e-05	6.43863238165932
FSTL1	-0.946905520391597	6.72619367584351	-5.4374855482695	3.20093306247655e-07	2.1983182225847e-05	6.41340815051582
FLT4	-0.71127515081423	2.2851228079224	-5.43460113327003	3.24215724607823e-07	2.21867767828947e-05	6.40125183850589
HSPB8	-1.32684652441284	3.29067766124529	-5.43129527084911	3.29004370014865e-07	2.24343513660314e-05	6.3873238723537
ADH1B	-1.84343614346704	2.04604830256166	-5.42926305309984	3.31982365784417e-07	2.25305140730181e-05	6.3787643151619
CAV1	-1.05398382316733	5.4519628446818	-5.42840270076737	3.33251048721322e-07	2.25305140730181e-05	6.37514112352311
ABCA6	-0.5183201629133	0.831900558154397	-5.42793536392383	3.3394217403774e-07	2.25305140730181e-05	6.37317317091422
COL5A2	-1.16127529827258	6.88765363204631	-5.42470048836681	3.38764687076805e-07	2.27255851847426e-05	6.35955378540533
CCM2L	-0.667243334699811	1.8879874445334	-5.42440702047883	3.39205540568675e-07	2.27255851847426e-05	6.35831846455822
NID2	-1.01851565815215	3.58527943329156	-5.41715938607653	3.50272895573702e-07	2.3385292515985e-05	6.32782248147796
ZEB2	-0.719365548480235	2.54993232191266	-5.41514321220439	3.53413933454214e-07	2.34607620924429e-05	6.31934314748513
CDH11	-1.13861769887675	4.20420679517053	-5.41486334988378	3.53852108173686e-07	2.34607620924429e-05	6.3181662857795
MAN1C1	-0.743249870191947	2.04714130486023	-5.40781505887841	3.65064341874487e-07	2.41206822574381e-05	6.28853870176605
HAS1	-1.01193315969648	1.06778470236546	-5.40651753961266	3.67165935048161e-07	2.41761734758001e-05	6.28308697625296
HBB	-1.4804659402572	2.95760702657206	-5.40278861618991	3.73271753184315e-07	2.44497793765288e-05	6.26742351750839
ENPP2	-1.26877731268923	3.65683341375472	-5.40242450484323	3.73873250734458e-07	2.44497793765288e-05	6.26589438925442
NLRP3	-0.704599383197668	1.8277978988872	-5.39584608261041	3.84905230087362e-07	2.50856092302855e-05	6.2382777431808
MFNG	-0.909010901683391	3.36330385737139	-5.39485925560739	3.86587355694839e-07	2.51098316015892e-05	6.23413664906596
RASGRF2	-0.606712699633871	1.78534767168971	-5.39071109322106	3.93737186751405e-07	2.54679884193556e-05	6.2167341833368
GEM	-1.10115446469323	4.58113694086943	-5.38954097910067	3.95777283927646e-07	2.54679884193556e-05	6.21182668840407
LFNG	-1.0586580349662	3.95573494416462	-5.3893627346847	3.96088959290641e-07	2.54679884193556e-05	6.21107917968171
PDK4	-1.37929297560483	3.60830325105599	-5.38444057120721	4.04791224238288e-07	2.59404837713373e-05	6.19044259412014
POSTN	-1.2674083499918	8.08974288577744	-5.37316795658326	4.25431185260782e-07	2.71409499540108e-05	6.14322223211248
MAFB	-0.823754938496451	5.59352298131873	-5.37228817534972	4.27084651052596e-07	2.71409499540108e-05	6.13953928367665
IFITM2	-0.954536816003093	6.71192795825955	-5.37192266434988	4.27773440118536e-07	2.71409499540108e-05	6.13800928069508
DAB2	-0.80525475146963	4.72479004613264	-5.369010973549	4.33299308888132e-07	2.72985250671225e-05	6.12582330217047
CLEC10A	-1.21835635144059	2.48025036925698	-5.36842295228662	4.34423706930986e-07	2.72985250671225e-05	6.12336278579038
PAMR1	-0.894786526955534	1.76299452020457	-5.36836687441388	4.34531086345826e-07	2.72985250671225e-05	6.12312814166977
SHE	-0.748254601823872	1.66194240584465	-5.36216176803152	4.46574445390599e-07	2.79634410069584e-05	6.09717316650747
TRANK1	-0.870685175890253	3.1335371257321	-5.36109887519799	4.48669865680682e-07	2.80031377729888e-05	6.09272900001646
ADAMTS15	-1.21752989364661	1.95393449689132	-5.3593429507371	4.52152620949376e-07	2.80640413799158e-05	6.08538824974604
COMP	-1.88448058945231	5.07621788750029	-5.35913091715406	4.52574958843169e-07	2.80640413799158e-05	6.08450192470062
FHL1	-1.1778818060814	3.56577166169665	-5.35803747185176	4.54759060414589e-07	2.81085108277546e-05	6.07993151914952
FBXL7	-1.08233117536326	2.97259740420866	-5.34926670588552	4.72654956097369e-07	2.91175302071881e-05	6.04329088551239
GCNT4	-0.539112633085506	0.876390009768425	-5.3481227287524	4.750392851348e-07	2.91175302071881e-05	6.03851439404619
MCTP1	-0.719767105132757	1.78533907652441	-5.34693399471527	4.77529351576461e-07	2.91175302071881e-05	6.033551656855
TMEM37	-0.875356538566765	3.31867694530547	-5.34691768461406	4.77563605246835e-07	2.91175302071881e-05	6.03348356976547
CLIC5	-0.621672339258007	1.35048990156875	-5.34638587488296	4.7868180237275e-07	2.91175302071881e-05	6.03126357758839
ADAMTS2	-1.09465671229902	4.69508519551054	-5.34476950920669	4.82096145300598e-07	2.92324184813442e-05	6.02451699229015
COL5A3	-1.18651387472425	4.05073176574655	-5.34259148024292	4.86734587960537e-07	2.94205723656525e-05	6.01542794588713
G0S2	-1.46328495634949	4.9201716480636	-5.32702035479167	5.21189926032552e-07	3.14041514865086e-05	5.9505116224504
PREX1	-1.03636221373985	4.47967366695043	-5.3254795815487	5.2472613846e-07	3.1518111407624e-05	5.94409412307317
TBC1D10A	-0.546336448529427	3.05362292963097	-5.32465635531199	5.26625113787881e-07	3.153332439153e-05	5.94066573494776
TNN	-0.968812682264157	1.41609844115475	-5.3099412702968	5.61723949038618e-07	3.35301949767257e-05	5.87943598084541
OGN	-1.50606928860618	1.93407633952643	-5.30598715947832	5.71538507077373e-07	3.40100910997191e-05	5.86299977743817
PHYHIP	-0.626315313025517	0.730781256323844	-5.3010505266064	5.84027141720435e-07	3.46456472523382e-05	5.84248957513065
MAP3K7CL	-0.491199560030913	1.81929545335834	-5.29896693133303	5.89377832196888e-07	3.47602582367999e-05	5.83383623856041
CHST7	-0.508835472686259	2.19441552422541	-5.29824277411713	5.91248663280953e-07	3.47602582367999e-05	5.83082922434346
FZD4	-0.822037217785756	3.50303912613621	-5.29818371245846	5.91401502280506e-07	3.47602582367999e-05	5.83058398542596
PDE1A	-0.550432120541945	1.1645482420372	-5.28790564537668	6.18595062641937e-07	3.62474005971931e-05	5.78793135374444
ANGPTL1	-0.790041720908452	1.19644897950081	-5.28588384115319	6.2408626133628e-07	3.64576733337331e-05	5.77954687192726
TBC1D9	-1.01591825648957	4.47736657580071	-5.26998082687742	6.6897064014968e-07	3.89609314161338e-05	5.71366258804788
SPRY1	-0.899458172052665	4.33553064986579	-5.26356300142553	6.87963624137078e-07	3.99456697033047e-05	5.6871075437645
CD300LB	-0.61007096283386	1.06681940140057	-5.25970793543871	6.99624391870389e-07	4.04467520026367e-05	5.67116564454569
CXCL14	-1.99569440572559	5.44565771944318	-5.2584421091606	7.03495167129803e-07	4.04467520026367e-05	5.66593256791776
PLIN4	-1.75819297634295	2.61962068732371	-5.25835979883674	7.03747586903774e-07	4.04467520026367e-05	5.66559231308706
EFEMP2	-0.946695823649142	4.43596013112479	-5.25793976903256	7.05037063247256e-07	4.04467520026367e-05	5.66385604093852
RASGRP4	-0.476887220946698	1.11413291430962	-5.25471138051046	7.15025396129537e-07	4.08973182544419e-05	5.65051363583465
GRID1	-0.564283056267857	1.13130233926308	-5.25303252613219	7.20274079496468e-07	4.10749155869995e-05	5.64357712499951
CHL1	-0.887668007667951	1.17426630967921	-5.24910929838707	7.32686533302761e-07	4.16587734855021e-05	5.62737268282474
DPP4	-1.01382969398048	2.55089646088776	-5.24559921721492	7.43968671113906e-07	4.21750997254839e-05	5.61288079098332
DKK2	-0.708274067491276	1.40562150677888	-5.24242068738194	7.54331326006928e-07	4.2636408665542e-05	5.59976273018044
CCN5	-1.29301682261483	2.86292893380712	-5.24055295672927	7.60486087308414e-07	4.28578644674015e-05	5.5920566542321
ARL15	-0.682267819599996	3.70638708433409	-5.23884999785317	7.66140577850524e-07	4.30499108861991e-05	5.5850318348762
RIPOR1	-0.650190900180998	4.56207442131284	-5.20767332573324	8.77214390630971e-07	4.91470904645615e-05	5.45666686086156
CD300LG	-0.682608313588401	0.633496172696304	-5.20694618144226	8.79984058361378e-07	4.91585263622809e-05	5.4536784292565
SYDE1	-0.735113186314376	3.50442124636533	-5.19763520569962	9.16212279898737e-07	5.10335566719177e-05	5.41543412246381
C5AR1	-0.858659290098192	3.88059364868594	-5.18576856161989	9.64498752614142e-07	5.35674220256219e-05	5.36675215377509
KCNJ8	-0.712791443671508	3.41452584555407	-5.18463230696812	9.69250426678472e-07	5.36757440045844e-05	5.36209427038568
ZNF366	-0.679408465583681	1.20373501054754	-5.17539452015109	1.00873854385525e-06	5.57015540023354e-05	5.3242483532097
PI16	-1.53167366441218	2.02402541839811	-5.17442984284725	1.01295155464477e-06	5.57734618923805e-05	5.32029855215495
VSIR	-0.901074098421232	4.38919410723737	-5.1723094935104	1.0222721077042e-06	5.61253749447567e-05	5.31161849744072
EDNRB	-1.03185248053089	2.40562510312873	-5.16105847668564	1.07314567781997e-06	5.87501266648811e-05	5.26559627171688
LGI2	-0.691628260496477	1.87291585083239	-5.16012300721516	1.07748505072265e-06	5.88196326407315e-05	5.26177246728732
C6	-0.850528647668453	0.690232954370744	-5.156986933231	1.09215758855086e-06	5.94512260063156e-05	5.24895658079618
FBLN1	-1.13433551312399	6.12701592011637	-5.15001833832305	1.12546198029282e-06	6.10905864147044e-05	5.22049560179164
HDAC7	-0.508375959829054	4.48640461915765	-5.14677490658335	1.14129876107295e-06	6.17752134489234e-05	5.20725680792118
CCN1	-1.03903883391784	7.53343401392901	-5.13971694801484	1.17651531441783e-06	6.35019998297467e-05	5.17846566304869
TBX15	-0.847520924408001	2.24838797536784	-5.13829190774636	1.18375318860182e-06	6.37131877719086e-05	5.17265548621653
DACT1	-0.899438681290687	3.04684303962959	-5.13549973327342	1.19806089776519e-06	6.43026466724899e-05	5.16127406685779
FEZ1	-0.731502403002065	1.64034401085466	-5.13246921955797	1.21378070036068e-06	6.4964391060366e-05	5.1489253908467
OAF	-0.665885954552543	4.91022872149068	-5.12703280057059	1.2424857133995e-06	6.63155118508295e-05	5.1267843000179
AVPR2	-0.533183962563879	0.704976878781926	-5.12120249203533	1.27400584753734e-06	6.78089612351747e-05	5.10305489113292
NUAK1	-0.822043626449977	3.18575934306137	-5.11736438443795	1.29517962589228e-06	6.87449773177893e-05	5.08744274709046
GAS7	-0.979067575380693	3.23702887358047	-5.11461828662919	1.31053917594868e-06	6.93680694761123e-05	5.07627692019781
PKDCC	-1.01414646722544	2.68084763003902	-5.09265790703359	1.43992267746474e-06	7.60064970327874e-05	4.98711640069909
GNA14	-0.734975934854713	1.55499546308734	-5.08607257991149	1.4810903563226e-06	7.79647591140039e-05	4.9604254019583
FGD5	-0.884434147277995	3.13763124390222	-5.0838265983722	1.49539145067131e-06	7.84644853035821e-05	4.95132706188621
FOXO1	-0.784185664356814	3.72348942829339	-5.08329848774635	1.49877363504572e-06	7.84644853035821e-05	4.94918807518006
CAPN11	-0.46542659723435	0.699182780600231	-5.08206707037315	1.50668898816855e-06	7.85863022288534e-05	4.94420104202727
LRRC70	-0.363964759638255	0.553860719657568	-5.08143957910007	1.51073804973205e-06	7.85863022288534e-05	4.94166009364511
TRPV2	-0.837573333686878	3.78346358895664	-5.08102723270999	1.5134045990526e-06	7.85863022288534e-05	4.93999045292226
NRP1	-0.829770194948468	4.64519236611747	-5.08023138482254	1.51856413546661e-06	7.86411010802047e-05	4.93676820354765
TNS2	-0.728959615841155	4.02005503789865	-5.07827347216284	1.53133046106587e-06	7.88975041608358e-05	4.92884227787138
PTHLH	-1.21998905966482	2.14441679356264	-5.07820932152508	1.53175051134236e-06	7.88975041608358e-05	4.92858261821645
PTGDS	-1.59160875642747	4.17039128812293	-5.07735792195742	1.53733600983046e-06	7.89729096095481e-05	4.92513663757372
MVP	-0.918844197754538	5.8332718459504	-5.07355189005124	1.56254854108303e-06	8.00534561382138e-05	4.90973633630099
PLIN1	-1.71729722644366	2.17741743213749	-5.07182262281041	1.57413647930543e-06	8.04320775465904e-05	4.90274157259499
HSPG2	-1.17997691197289	5.18237884396165	-5.06456304987563	1.62370339367372e-06	8.27440976760164e-05	4.87339315023722
BMP1	-0.797700802711138	4.21725462136975	-5.0635482029156	1.63075256122765e-06	8.28828907843053e-05	4.86929247348217
FHAD1	-0.303811239859263	0.738592679102965	-5.06183000371207	1.64275525137189e-06	8.32720459564463e-05	4.86235092813624
SPARCL1	-0.994148806514675	6.68981354605659	-5.06083586359563	1.64973918652845e-06	8.33471362451391e-05	4.85833525428439
ITGA3	-1.14067432514077	3.85512958169132	-5.06038213695696	1.65293626497327e-06	8.33471362451391e-05	4.85650265818348
SLC2A3	-0.907786410848611	4.16003369255807	-5.05909801633318	1.66201726064709e-06	8.35850727854564e-05	4.85131666130644
