logFC	AveExpr	t	P.Value	adj.P.Val	B
SOX17	0.670327020140633	1.90925979535527	4.8678896310607	3.72463895011007e-06	0.000300399085544797	4.15232757844531
PLK3	0.68306014855035	3.90079022530458	4.86671093225481	3.74300446726021e-06	0.000300399085544797	4.14774364398876
F13A1	1.32034855335267	3.87538309939212	4.86590914871791	3.75554743765404e-06	0.000300399085544797	4.1446259289322
ELFN1	0.547257617234929	1.43455790999238	4.86545746873071	3.7626314143704e-06	0.000300399085544797	4.14286972676408
SPARC	0.954264958243824	9.8567392565686	4.86218466863136	3.81434992921301e-06	0.000303264560139629	4.13014767305621
RUNX2	0.893844265934381	2.85040198232409	4.8593216363008	3.86015877993877e-06	0.000304250817507011	4.11902294639657
HRH1	0.721765259539368	2.43527100888352	4.85839823394126	3.87504695939684e-06	0.000304250817507011	4.11543582398494
SYTL4	0.669089161893791	2.35752458386435	4.85798517787576	3.88172477508854e-06	0.000304250817507011	4.11383137422148
CXCL12	0.991368965658467	5.1575567374752	4.85745766119352	3.89026931210363e-06	0.000304250817507011	4.11178244715729
PECAM1	0.805391201133377	5.66755807651128	4.85300017006888	3.96320330924719e-06	0.000308468233732864	4.09447477932175
RNASEL	0.584451963905823	2.76049940458732	4.85220261312089	3.97639234549436e-06	0.000308468233732864	4.09137907339898
FILIP1L	0.83201992244197	3.9327432534617	4.83970355061959	4.1887407643014e-06	0.000323630894293464	4.04290663309204
EMCN	0.808334607246966	2.74685089952686	4.83755241558353	4.22638063935047e-06	0.000325227628235319	4.0345724149928
SIDT1	1.00837420452967	1.63485375426136	4.83235284561898	4.31872238821525e-06	0.000331004158722369	4.01443734132236
SPRY1	0.870788069346485	4.33553064986579	4.82717055940334	4.41270499775144e-06	0.000336859922159025	3.99438301297029
SHE	0.71324591321313	1.66194240584465	4.82309840401804	4.48794518949632e-06	0.000341244118158488	3.97863434027988
F2R	0.869033647916926	5.04912759257422	4.81972960715412	4.55112958514197e-06	0.000343972153888764	3.96561229171158
FRMD6	0.859361216895102	3.95380305901493	4.81927473810928	4.55972689774783e-06	0.000343972153888764	3.96385444823142
RARA	0.65537789491251	4.72262567771979	4.813810130627	4.66425176930283e-06	0.000350477365300437	3.94274478671854
MEDAG	1.16975648840464	3.29013445577606	4.81108450451097	4.71725210340748e-06	0.000353075263880432	3.93222151062692
BCAR1	0.660177038871733	4.36217711755805	4.80866064872709	4.76487514192396e-06	0.000355249930935975	3.92286655233531
CDYL2	0.785791974285589	2.37290040416056	4.80668738040464	4.80398946847635e-06	0.000355249930935975	3.91525289449503
INPP4B	0.905918918444443	1.86605880662128	4.80590539166062	4.81957619183429e-06	0.000355249930935975	3.91223622636649
SYNPO	0.681386813588434	4.53880759821051	4.80586073761411	4.82046772315398e-06	0.000355249930935975	3.91206397455844
TNFSF13	0.77248348768337	3.60685016478712	4.80464267573496	4.84484851368446e-06	0.000355678706401179	3.90736573072565
ITM2B	0.605081754600539	6.63888800654553	4.80081909495278	4.92216147798812e-06	0.000359975328548589	3.8926226049682
ITGA1	0.683083141133099	3.06245946472831	4.79486281835627	5.04498837337006e-06	0.000367555217574691	3.86967122637231
LTBP2	1.00824405083425	5.19939355518664	4.79116201410661	5.12279678729129e-06	0.000371256638665806	3.85542014842291
FZD2	0.810873944329673	3.32215321330599	4.79060799652783	5.13454460865501e-06	0.000371256638665806	3.85328734617964
MAP1LC3C	0.574249328266311	0.987975852459308	4.78893120507126	5.17026011026293e-06	0.000372433661551684	3.84683317109871
TGFBR2	0.884732172329579	5.76025885483464	4.78260146541631	5.30726808942665e-06	0.000380871025698517	3.82248240001335
GJA4	0.84335825411995	4.08531535661042	4.77809763813983	5.40689200220889e-06	0.000386572603187778	3.8051686831246
ANTXR2	0.685910549979226	3.49631119708676	4.77609807930953	5.45170122101171e-06	0.000386715157082447	3.7974853196963
UGCG	0.654491471420651	4.83304232365044	4.77599099419047	5.45411108626733e-06	0.000386715157082447	3.79707390077539
COL4A6	0.740220286186736	0.655791988134038	4.77531121487436	5.46943309688133e-06	0.000386715157082447	3.79446234144221
GPR137	0.627311670480972	4.27582453138791	4.76610890241572	5.68100404076427e-06	0.000400197494209868	3.75913285048955
PTGDR	0.465379182397284	0.855789982574787	4.76045314963104	5.81495182023338e-06	0.000407721241296892	3.73744125467685
HDC	0.524621020867072	0.564559327840119	4.7598104828048	5.83036480952707e-06	0.000407721241296892	3.73497748361353
LUM	1.11380575148423	8.43612373996003	4.75839155294704	5.86453524792112e-06	0.000408619490492424	3.72953854380778
CRP	0.100233055132709	0.0850872867283726	4.74738408190711	6.13629381664005e-06	0.000426005528335652	3.68738134646149
NUAK1	0.802316665008832	3.18575934306137	4.74300527891725	6.24776143870977e-06	0.000432178183852411	3.67062877795053
CORO6	0.572026890573419	0.839584437126065	4.73783782216449	6.38183187677605e-06	0.000439864318672323	3.65087192272095
PLPP1	0.752976320226343	5.03829314922835	4.73550954926198	6.44314686440765e-06	0.000442327115678819	3.64197477745716
SERPINA11	1.051046946355	0.756054240512471	4.7347326516312	6.46373322843637e-06	0.000442327115678819	3.63900661525896
PDLIM7	0.820790260629957	5.24616644064485	4.73171426375827	6.54432180437761e-06	0.000446248220973948	3.62747778709705
BCL6B	0.699310162654101	3.23771786214496	4.72982478368601	6.59526424457748e-06	0.000448127156703366	3.62026330319789
RAMP2	0.758907086438992	5.11885863942744	4.7275364051329	6.65747627566139e-06	0.000450179089048729	3.61152825255279
CLDN5	1.06411407525263	2.36875672386132	4.72617485156824	6.69476109693828e-06	0.000450179089048729	3.60633233012708
ZNF423	0.714811320105397	1.42822197177005	4.72477334469314	6.73335138231324e-06	0.000450179089048729	3.60098496164809
HOXB4	0.811530228759185	1.6975167966218	4.72454539036259	6.73964842443623e-06	0.000450179089048729	3.60011531319207
ABCA8	0.65736008606317	0.844643698884363	4.72442645789563	6.7429360971236e-06	0.000450179089048729	3.59966159532928
HSPB7	0.786499123577417	1.30077480986776	4.72178325795901	6.81640505456174e-06	0.000450827839432603	3.58957992800282
BMERB1	0.825719876809284	2.5743995070497	4.72166891143951	6.81960081533401e-06	0.000450827839432603	3.5891438719737
WDR25	0.433566258557962	2.715078956462	4.72153881476812	6.82323852802333e-06	0.000450827839432603	3.58864776175757
CD93	0.817299012221085	5.06801398135118	4.7203694951935	6.85601912313062e-06	0.000451437052983869	3.58418908413803
HGF	0.678535768999411	1.13806809641744	4.71366366748322	7.046977993148e-06	0.000462421730570921	3.55863338090681
PTGIR	0.577412952330919	1.86730460763597	4.7105935824111	7.13611415569567e-06	0.000466449332733074	3.54694133032786
MOB3A	0.52899740767176	5.31093226498017	4.70924567821401	7.17559317953603e-06	0.000466449332733074	3.54180957772197
CLIC5	0.582276463806731	1.35048990156875	4.7090484745229	7.18138683556479e-06	0.000466449332733074	3.54105886292422
RASGRP4	0.452369896821114	1.11413291430962	4.70262200017025	7.37269123894401e-06	0.000475765153266475	3.51660586483209
GNAI2	0.525711162128187	6.8754020922636	4.70256295450407	7.37447161004869e-06	0.000475765153266475	3.51638129534815
SCG2	0.904269454160532	1.63090226780729	4.70157859788349	7.40421380291449e-06	0.000476081008985385	3.51263774637314
C4A	1.21752771686631	2.21323760603598	4.69710013437159	7.54100366355793e-06	0.000483254753168674	3.49561246849367
TNS1	0.858373937068168	4.36133632080517	4.69442966981166	7.62373211553297e-06	0.000486927770219091	3.48546553871103
FBN1	1.09931133002721	4.88588734016111	4.6902947238922	7.7535663151708e-06	0.000493575030448464	3.46976153180298
MIDN	0.531488169339615	5.95541593037502	4.68798934884872	7.82688079171347e-06	0.000496592261092787	3.46100996305927
CASP7	0.624332060065149	4.76790944801976	4.68577379248703	7.89797147699882e-06	0.000499113348545226	3.45260203176241
ENPP2	1.17355979039803	3.65683341375472	4.68513102139735	7.91871290421944e-06	0.000499113348545226	3.4501632362056
HOXB3	1.0713320691742	2.15756978388822	4.68298282812474	7.98841600795637e-06	0.000501855865994924	3.44201418354736
CCDC36	0.220309895944994	0.40423197911126	4.68079212232039	8.06011049114684e-06	0.000504705153989753	3.43370640044177
DNMBP	0.729596435521881	2.86468495387369	4.67837983259174	8.13977770352574e-06	0.000508033487222334	3.42456127482931
KLF2	0.809948567812342	4.61884412261073	4.67179687421017	8.36108376475083e-06	0.000520151707845424	3.39962074915505
SVEP1	0.869397043503244	1.76300076326882	4.66984594422259	8.42778207813017e-06	0.000522604311971043	3.39223381553367
PRR15	1.33213922847748	2.09672775376061	4.66877191683647	8.46472051051333e-06	0.000522835826309413	3.38816802603397
SHROOM1	0.854206265846448	2.71624295330864	4.66815268809155	8.48608851219808e-06	0.000522835826309413	3.38582418273721
C5AR2	0.528850484325635	0.981493024545803	4.66267852175905	8.67727403246272e-06	0.000532901435051341	3.36511285673029
RAB31	0.854263798856356	5.6041882092785	4.65946594233159	8.7914087573641e-06	0.000534620730566544	3.35296565997933
BAALC	0.9069442747807	1.4314857490662	4.65926381301009	8.79863829878401e-06	0.000534620730566544	3.35220156711459
IFITM2	0.882744541068909	6.71192795825955	4.65903115034727	8.80696705050678e-06	0.000534620730566544	3.35132207875028
TBC1D2	0.831366444458661	4.05997181187168	4.65809361006531	8.84060611825189e-06	0.000534620730566544	3.34777837662211
ZBTB47	0.677464262621705	3.68613151378362	4.6579776066998	8.84477697351883e-06	0.000534620730566544	3.34733994151039
ADAMTS6	0.431288878917069	0.905841264258616	4.65472330646163	8.96256361922916e-06	0.000540036734302044	3.33504325162563
ECM1	0.950804805706181	4.69243836091645	4.65119257045324	9.09207326874328e-06	0.00054511916096037	3.32170846697777
PAPLN	0.78275220852919	2.43737610258691	4.65087497032782	9.10381146638059e-06	0.00054511916096037	3.32050929274317
TPRG1	0.664154356799201	1.02482603121523	4.64669547907746	9.2596550950899e-06	0.000552696219326095	3.30473369998653
RIPOR1	0.614965105988741	4.56207442131284	4.64594151013979	9.28804251463925e-06	0.000552696219326095	3.30188882805522
CCN5	1.21659514448097	2.86292893380712	4.64505268723545	9.32161548534612e-06	0.000552976700664758	3.29853551948228
TEK	0.840675098712272	2.54588137631804	4.63843619156874	9.57525520765821e-06	0.000566269953808454	3.27358651948193
ENG	0.681828156238835	6.5810180372555	4.63545300512889	9.69178717907454e-06	0.000571397951194607	3.26234547103897
GPR68	0.884701263174472	3.29449037075506	4.63074881966747	9.87834046822844e-06	0.000580610066600384	3.24462924425868
SFRP2	1.23365705403644	8.15591934827405	4.62975526705339	9.91818385177665e-06	0.000581169176709151	3.24088900106284
AFAP1L2	0.736460003200629	3.07545384643745	4.62815646822935	9.98262551084011e-06	0.000583161851869535	3.23487142192241
CHSY3	0.650417569658171	1.95433458070666	4.62496270870009	1.01125695718676e-05	0.00058794855340205	3.22285485585121
ZNF366	0.64300434573446	1.20373501054754	4.621741833189	1.02452741508316e-05	0.00058794855340205	3.21074186602019
RAMP3	0.913063027583545	4.54332591951135	4.62106817261616	1.02732422367124e-05	0.00058794855340205	3.20820909142435
ANGPTL1	0.735028087634513	1.19644897950081	4.62103987153136	1.02744188167949e-05	0.00058794855340205	3.20810269268239
CAPZB	0.373374554745091	7.91979028245248	4.62086099895506	1.02818582242453e-05	0.00058794855340205	3.20743022614467
NME8	0.336377438130469	0.558812915271056	4.62048827601133	1.0297376725019e-05	0.00058794855340205	3.20602904026383
NBL1	1.00512938906132	5.06727506714071	4.61969422640219	1.03305129819634e-05	0.00058794855340205	3.20304420285527
MICOS10-NBL1	1.00512938906132	5.06727506714071	4.61969422640219	1.03305129819634e-05	0.00058794855340205	3.20304420285527
CCL14	0.609510815558446	0.702835971019262	4.61944997252851	1.03407266059439e-05	0.00058794855340205	3.20212611986329
LRRC70	0.34938078432528	0.553860719657568	4.61810192839593	1.03972719164176e-05	0.00058941457748662	3.19705977622572
APBB2	0.689922775899448	3.55935227392498	4.61329434629221	1.06013781454682e-05	0.000598213570994215	3.17899951664196
SLIT2	0.800820471504526	2.27323281254617	4.61297839278127	1.06149268899344e-05	0.000598213570994215	3.17781303927623
PTPRE	0.623272609740062	2.73207147408116	4.61155305124931	1.06762570614619e-05	0.000599905459104606	3.17246123221882
KIAA1211L	0.783886434287421	2.75274135549308	4.60988001535051	1.07486825851331e-05	0.000601414384669426	3.166180803683
PKDCC	0.970243056048159	2.68084763003902	4.60948422750266	1.07658855979131e-05	0.000601414384669426	3.16469527395401
MAB21L1	0.573864760820727	0.662452557503383	4.60396956031384	1.10083710818119e-05	0.000613172669472667	3.14400568009766
CCM2	0.515370667645257	4.34505945825575	4.60160728107432	1.11138517816462e-05	0.000613511417026603	3.13514809373184
ROR2	0.81999187329032	3.02269649776215	4.60054190225617	1.11617424698434e-05	0.000613511417026603	3.13115435214035
COL17A1	1.60900300902707	2.42618146566723	4.60007938886891	1.11825953668741e-05	0.000613511417026603	3.12942074004066
HEYL	0.864577940646723	3.45142379687539	4.59993258656116	1.11892219774161e-05	0.000613511417026603	3.12887051386647
XYLT2	0.568535227025571	4.08180308313414	4.59988971084153	1.11911580907189e-05	0.000613511417026603	3.12870981463872
FAM174A	0.558517973185286	4.37588811756402	4.59954877184651	1.12065652084605e-05	0.000613511417026603	3.12743200278958
ADRA2A	1.12921721195233	2.59996718937675	4.59700656643073	1.13220967858973e-05	0.000618070360440396	3.11790602204413
ECE1	0.674056206316021	6.22588275024691	4.59574508400192	1.13798522469333e-05	0.00061945837756673	3.11318038993551
PDE1A	0.509462383360022	1.1645482420372	4.59437773322902	1.14427766188066e-05	0.000620521470653122	3.10805914666939
ABCA6	0.469774110949985	0.831900558154397	4.5933538457276	1.14901153202961e-05	0.000620521470653122	3.10422497145645
KLHL3	0.432831161317719	1.06314908121855	4.59321529211635	1.14965357800667e-05	0.000620521470653122	3.10370617055045
CFI	1.09458113667926	3.81520091631398	4.59157898155662	1.15726240405762e-05	0.000622873733824385	3.09757995399156
MMRN1	0.835235152117896	1.07356413453831	4.58769455729403	1.17552050078788e-05	0.0006309285242464	3.08304284224833
PTPRH	0.479143490775587	0.639495971721884	4.58656946316853	1.1808606482637e-05	0.000632024326295551	3.07883381968097
BNC2	0.668347841094233	1.44032255480679	4.58428016420863	1.19179911394068e-05	0.000634325195941309	3.07027159960096
POPDC2	0.720379201340698	2.32924260980951	4.5840841227834	1.19274035837526e-05	0.000634325195941309	3.06953851737017
ANGPTL2	0.876072295626819	5.29272091366902	4.58357121606484	1.19520635545905e-05	0.000634325195941309	3.0676206406988
ASPA	0.34504330654361	0.466476608216081	4.58290816247722	1.19840154966209e-05	0.000634325195941309	3.06514154380335
PARP8	0.767700534608263	2.48693365870904	4.58038528793324	1.21063473306269e-05	0.000639035044633998	3.05571094845878
PIP5K1C	0.403944460795219	4.91108468408526	4.5789685089652	1.21755742165957e-05	0.000640923564736787	3.05041650803856
LGI2	0.650929314626528	1.87291585083239	4.57819546024009	1.22135083119032e-05	0.000641158993875008	3.04752812333872
RIPOR3	0.525349843903324	1.20948381169197	4.56725814300667	1.27626138315806e-05	0.000666739919028544	3.00669758301945
LYVE1	0.883318392374522	1.74479468996875	4.56710643542866	1.27703956100139e-05	0.000666739919028544	3.00613169965133
INKA1	0.785287353275669	2.37509192787142	4.56554252753073	1.28508834937876e-05	0.000669118963653436	3.00029891593879
FAP	0.924047568541523	3.58195298079044	4.55844599995385	1.32223160586715e-05	0.000686592948510038	2.97384847788468
ADGRF5	0.753011687425808	3.69591182831692	4.55583360191008	1.33616454066177e-05	0.000691952669287031	2.96411844138154
EID2B	0.532453684222634	1.8002063111453	4.55400729537371	1.345989120858e-05	0.000693885784833025	2.95731848686481
UBXN10	0.837141829015986	1.3424091959187	4.55340376237042	1.34925113844099e-05	0.000693885784833025	2.95507173484055
HOXA9	1.16233906686039	1.67709080132056	4.55312480816106	1.35076143073283e-05	0.000693885784833025	2.95403334932902
SLC12A4	0.62586651300569	3.88603797195228	4.55048108598671	1.36515623269028e-05	0.000699405309480706	2.944194430911
GLYCTK	0.530403236078436	1.9274923347865	4.54755790951276	1.38124524639882e-05	0.000705761071099943	2.93331998600734
CRISPLD2	0.838698116477642	4.60686671927581	4.54606502161659	1.3895325700326e-05	0.000708107275914754	2.92776814853954
CORO2B	0.702177500165189	1.50965163779426	4.54480413976894	1.39656939749691e-05	0.000709805470170778	2.92308006865853
PRKD1	0.655886919891196	1.98686511806318	4.54308723648074	1.4062066246718e-05	0.000712812834268156	2.91669787150447
OLFML2B	0.942392725081976	5.5900962337389	4.53784969395762	1.43600444821922e-05	0.000725996866288353	2.89723858216878
AKAP12	0.984488420073084	2.78024810089741	4.53151317933381	1.47287082280947e-05	0.000742675732522429	2.87371655371966
FLI1	0.71204342373618	2.99536208709667	4.52435601590047	1.51561183058486e-05	0.000761482562253996	2.84717496731242
SBSPON	1.49709990669922	2.69339041527345	4.52394263907509	1.51811668900906e-05	0.000761482562253996	2.84564287252118
SP110	0.625647155495064	2.39498489347424	4.5222034757454	1.52869903594588e-05	0.000764788569915378	2.83919806825606
TMEM204	0.749006980129121	4.51547601886836	4.52146278054878	1.53322757655906e-05	0.000765056604022086	2.83645379064791
SLC9A1	0.503132824441465	4.91979092528012	4.51635479535867	1.56481205689311e-05	0.000777854169753867	2.81753700754135
PTPRN2	0.820078290192477	1.55714482342286	4.51600561811497	1.56699394355719e-05	0.000777854169753867	2.81624440401095
MCTP1	0.65067262956353	1.78533907652441	4.51497889865936	1.57342659349987e-05	0.000779029120363074	2.81244403104808
